id,readable,width,height,mode,bytes,error
5170,True,60,80,RGB,1473,
51700,True,60,80,RGB,12800,
51701,True,60,80,RGB,12582,
51702,True,60,80,RGB,18650,
51703,True,60,80,RGB,20510,
51704,True,60,80,RGB,12120,
51705,True,60,80,RGB,18931,
51706,True,60,80,RGB,18439,
51707,True,60,80,RGB,11868,
51708,True,60,80,RGB,19533,
51709,True,60,80,RGB,18966,
5171,True,60,80,RGB,19915,
51710,True,60,80,RGB,12512,
51711,True,60,80,RGB,13597,
51712,True,60,80,RGB,12657,
51713,True,60,80,RGB,18954,
51714,True,60,80,RGB,18088,
51715,True,60,80,RGB,18946,
51716,True,60,80,RGB,19993,
51717,True,60,80,RGB,18361,
51718,True,60,80,RGB,19353,
51719,True,60,80,RGB,12160,
5172,True,60,80,RGB,1975,
51720,True,60,80,RGB,18973,
51721,True,60,80,RGB,18550,
51722,True,60,80,RGB,18944,
51723,True,60,80,RGB,20106,
51724,True,60,80,RGB,19006,
51725,True,60,80,RGB,19031,
51726,True,60,80,RGB,18695,
51727,True,60,80,RGB,19386,
51728,True,60,80,RGB,19134,
51729,True,60,80,RGB,18856,
5173,True,60,80,RGB,27232,
51730,True,60,80,RGB,11944,
51731,True,60,80,RGB,12597,
51732,True,60,80,RGB,19531,
51733,True,60,80,RGB,19883,
51734,True,60,80,RGB,18926,
51735,True,60,80,RGB,19210,
51736,True,60,80,RGB,19462,
51737,True,60,80,RGB,18777,
5174,True,60,80,RGB,28934,
51741,True,60,80,RGB,15433,
5175,True,60,80,RGB,25684,
51750,True,60,80,RGB,18048,
51751,True,60,80,RGB,18949,
51752,True,60,80,RGB,19775,
51753,True,60,80,RGB,19207,
51754,True,60,80,RGB,19518,
51755,True,60,80,RGB,13650,
51756,True,60,80,RGB,12037,
51757,True,60,80,RGB,14063,
51758,True,60,80,RGB,14614,
51759,True,60,80,RGB,20224,
5176,True,60,80,RGB,29335,
51760,True,60,80,RGB,21380,
51761,True,60,80,RGB,13845,
51762,True,60,80,RGB,12244,
51763,True,60,80,RGB,19452,
51764,True,60,80,RGB,12420,
51765,True,60,80,RGB,13978,
51767,True,60,80,L,19549,
51768,True,60,80,RGB,21289,
51769,True,60,80,RGB,19677,
5177,True,60,80,RGB,28433,
51770,True,60,80,RGB,32382,
51771,True,60,80,RGB,16942,
51772,True,60,80,RGB,17718,
51776,True,60,80,RGB,22501,
51777,True,60,80,RGB,23783,
51778,True,60,80,RGB,3665,
51779,True,60,80,RGB,16755,
5178,True,60,80,RGB,20705,
51781,True,60,80,RGB,24171,
51784,True,60,80,RGB,28144,
51785,True,60,80,RGB,18437,
51786,True,60,80,RGB,19303,
5179,True,60,80,RGB,21706,
51794,True,60,80,RGB,3580,
51795,True,60,80,RGB,17037,
51797,True,60,80,RGB,4399,
51798,True,60,80,RGB,22095,
51799,True,60,80,RGB,15683,
5180,True,60,80,RGB,22618,
51800,True,60,80,RGB,4457,
51801,True,60,80,RGB,22805,
51802,True,60,80,RGB,17344,
51805,True,60,80,RGB,17246,
51806,True,60,80,RGB,23470,
51807,True,60,80,RGB,17599,
51808,True,60,80,RGB,24103,
51809,True,60,80,RGB,22165,
5181,True,60,80,RGB,29373,
51810,True,60,80,RGB,16796,
51811,True,60,80,RGB,17431,
51812,True,60,80,RGB,22152,
51815,True,60,80,RGB,19508,
51816,True,60,80,RGB,25097,
51817,True,60,80,RGB,3636,
5182,True,60,80,RGB,29720,
51825,True,60,80,RGB,25324,
51826,True,60,80,RGB,24262,
51827,True,60,80,RGB,25472,
51829,True,60,80,RGB,18695,
5183,True,60,80,RGB,29260,
51832,True,60,80,RGB,19469,
51835,True,60,80,RGB,16510,
51838,True,60,80,RGB,22884,
5184,True,60,80,RGB,28001,
51843,True,60,80,RGB,18322,
51844,True,60,80,RGB,15426,
51846,True,60,80,RGB,15897,
51847,True,60,80,RGB,18923,
5185,True,60,80,RGB,23094,
51854,True,60,80,RGB,19701,
51857,True,60,80,RGB,19840,
5186,True,60,80,RGB,30767,
51860,True,60,80,RGB,25987,
51867,True,60,80,RGB,24251,
5187,True,60,80,RGB,28303,
51870,True,60,80,RGB,23384,
51874,True,60,80,RGB,23176,
51876,True,60,80,RGB,12686,
51877,True,60,80,RGB,11860,
51878,True,60,80,RGB,13316,
51879,True,60,80,RGB,13902,
5188,True,60,80,RGB,29520,
51880,True,60,80,RGB,19308,
51881,True,60,80,RGB,11651,
51882,True,60,80,RGB,13128,
51883,True,60,80,RGB,12188,
51884,True,60,80,RGB,18737,
51885,True,60,80,RGB,19901,
51886,True,60,80,RGB,12867,
51887,True,60,80,RGB,14267,
51888,True,60,80,RGB,13667,
51889,True,60,80,RGB,19180,
5189,True,60,80,RGB,29360,
51890,True,60,80,RGB,18249,
51891,True,60,80,RGB,13050,
51892,True,60,80,RGB,11421,
51893,True,60,80,RGB,11787,
51894,True,60,80,RGB,11336,
51895,True,60,80,RGB,17493,
51896,True,60,80,RGB,11479,
51897,True,60,80,RGB,15307,
51898,True,60,80,RGB,12949,
51899,True,60,80,RGB,18246,
5190,True,60,80,RGB,22373,
51900,True,60,80,RGB,17963,
51901,True,60,80,RGB,11904,
51904,True,60,80,RGB,17306,
51905,True,60,80,RGB,14540,
51906,True,60,80,L,22308,
51908,True,60,80,RGB,20254,
51909,True,60,80,RGB,42313,
51910,True,60,80,RGB,21312,
51911,True,60,80,RGB,17361,
51912,True,60,80,RGB,24853,
51913,True,60,80,RGB,30537,
51914,True,60,80,RGB,14009,
51915,True,60,80,RGB,52948,
51916,True,60,80,RGB,20161,
51918,True,60,80,RGB,23696,
51919,True,60,80,RGB,21146,
5192,True,60,80,RGB,30662,
51920,True,60,80,RGB,20000,
51921,True,60,80,RGB,23376,
51922,True,60,80,RGB,20204,
51923,True,60,80,RGB,20610,
51924,True,60,80,RGB,13392,
51926,True,60,80,RGB,21019,
51927,True,60,80,RGB,15292,
51928,True,60,80,RGB,22031,
51929,True,60,80,RGB,15982,
5193,True,60,80,RGB,22931,
51931,True,60,80,RGB,21924,
51932,True,60,80,RGB,23093,
51934,True,60,80,RGB,20265,
51936,True,60,80,RGB,1068,
51937,True,60,80,RGB,13805,
51938,True,60,80,RGB,19632,
51939,True,60,80,RGB,13927,
5194,True,60,80,RGB,27459,
51940,True,60,80,RGB,20941,
51941,True,60,80,RGB,14221,
51942,True,60,80,RGB,14772,
51944,True,60,80,RGB,28585,
51947,True,60,80,RGB,19128,
51948,True,60,80,RGB,21877,
51949,True,60,80,RGB,20679,
51951,True,60,80,RGB,3445,
51955,True,60,80,RGB,22904,
51956,True,60,80,RGB,15153,
51958,True,60,80,RGB,36462,
5196,True,60,80,RGB,28502,
51960,True,60,80,RGB,16243,
51961,True,60,80,RGB,20323,
51966,True,60,80,RGB,3875,
5197,True,60,80,RGB,20456,
51976,True,60,80,RGB,3675,
51978,True,60,80,RGB,4543,
5198,True,60,80,RGB,23473,
51981,True,60,80,RGB,3626,
51982,True,60,80,RGB,22690,
51983,True,60,80,RGB,28429,
51988,True,60,80,RGB,3544,
5199,True,60,80,RGB,19416,
51992,True,60,80,RGB,43394,
51993,True,60,80,RGB,4638,
51994,True,60,80,RGB,4651,
51995,True,60,80,RGB,4816,
51999,True,60,80,RGB,28063,
5201,True,60,80,RGB,21574,
5202,True,60,80,RGB,23071,
5203,True,60,80,RGB,19201,
5204,True,60,80,RGB,17663,
5205,True,60,80,RGB,18631,
5208,True,60,80,RGB,25894,
5209,True,60,80,RGB,19519,
5210,True,60,80,RGB,22647,
5211,True,60,80,RGB,18804,
5212,True,60,80,RGB,30583,
5213,True,60,80,RGB,19586,
5214,True,60,80,RGB,24108,
5215,True,60,80,RGB,17186,
5216,True,60,80,RGB,1007,
5217,True,60,80,RGB,1609,
5218,True,60,80,RGB,15353,
5219,True,60,80,RGB,911,
5220,True,60,80,RGB,1057,
5221,True,60,80,RGB,59331,
5222,True,60,80,RGB,45024,
5223,True,60,80,RGB,19797,
5224,True,60,80,RGB,1507,
5225,True,60,80,RGB,1036,
5226,True,60,80,RGB,14302,
5227,True,60,80,RGB,12501,
5228,True,60,80,RGB,14658,
5229,True,60,80,RGB,12168,
5230,True,60,80,RGB,18012,
5231,True,60,80,RGB,17105,
5232,True,60,80,RGB,20459,
5233,True,60,80,RGB,17443,
5234,True,60,80,RGB,13956,
5238,True,60,80,RGB,12630,
5239,True,60,80,RGB,1468,
5240,True,60,80,RGB,15583,
5241,True,60,80,RGB,1610,
5242,True,60,80,RGB,15529,
5243,True,60,80,RGB,2245,
5248,True,60,80,RGB,21107,
5251,True,60,80,RGB,50463,
5252,True,60,80,RGB,1126,
5253,True,60,80,RGB,15011,
5254,True,60,80,RGB,20231,
5255,True,60,80,RGB,16233,
5256,True,60,80,RGB,17222,
5257,True,60,80,RGB,1188,
5258,True,60,80,RGB,1194,
5259,True,60,80,RGB,23688,
5260,True,60,80,RGB,23761,
5261,True,60,80,RGB,58606,
5262,True,60,80,RGB,41728,
5263,True,60,80,RGB,23748,
5264,True,60,80,RGB,22094,
5265,True,60,80,RGB,13990,
5266,True,60,80,RGB,21918,
5267,True,60,80,RGB,12553,
5268,True,60,80,RGB,1159,
5269,True,60,80,RGB,14387,
5270,True,60,80,RGB,17035,
5271,True,60,80,RGB,14602,
5272,True,60,80,RGB,12906,
5273,True,60,80,RGB,1937,
5279,True,60,80,RGB,17293,
5280,True,60,80,RGB,19717,
5281,True,60,80,RGB,19768,
5282,True,60,80,RGB,19473,
5283,True,60,80,RGB,18697,
5285,True,60,80,RGB,20158,
5286,True,60,80,RGB,21864,
5287,True,60,80,RGB,1722,
5288,True,60,80,RGB,1689,
5289,True,60,80,RGB,17416,
5290,True,60,80,RGB,1181,
5291,True,60,80,RGB,1199,
5292,True,60,80,RGB,1852,
5293,True,60,80,RGB,24755,
5294,True,60,80,RGB,21765,
5295,True,60,80,RGB,15946,
5296,True,60,80,RGB,1451,
5299,True,60,80,RGB,15914,
5300,True,60,80,RGB,16861,
5301,True,60,80,RGB,16252,
5303,True,60,80,RGB,16725,
5314,True,60,80,RGB,17778,
5315,True,60,80,RGB,2670,
5316,True,60,80,RGB,1394,
5317,True,60,80,RGB,2321,
5319,True,60,80,RGB,24506,
5320,True,60,80,RGB,1807,
5321,True,60,80,RGB,1965,
5322,True,60,80,RGB,16189,
5324,True,60,80,RGB,15577,
5326,True,60,80,RGB,2601,
5327,True,60,80,RGB,1338,
5329,True,60,80,RGB,15131,
5330,True,60,80,RGB,13893,
5332,True,60,80,RGB,14498,
5336,True,60,80,RGB,2539,
5339,True,60,80,RGB,1666,
5340,True,60,80,RGB,1529,
5341,True,60,80,RGB,2268,
5342,True,60,80,RGB,14062,
5343,True,60,80,RGB,2601,
5344,True,60,80,RGB,1509,
5345,True,60,80,RGB,1491,
5346,True,60,80,RGB,1482,
5347,True,60,80,RGB,1436,
5348,True,60,80,RGB,1535,
5349,True,60,80,RGB,1402,
5350,True,60,80,RGB,1438,
5351,True,60,80,RGB,1280,
5352,True,60,80,RGB,1166,
5353,True,60,80,RGB,1101,
5354,True,60,80,RGB,1376,
5355,True,60,80,RGB,1481,
5356,True,60,80,RGB,2046,
5357,True,60,80,RGB,2046,
5358,True,60,80,RGB,1590,
5359,True,60,80,RGB,1590,
5360,True,60,80,RGB,1615,
5361,True,60,80,RGB,1816,
5362,True,60,80,RGB,1566,
5363,True,60,80,RGB,1546,
5364,True,60,80,RGB,2173,
5365,True,60,80,RGB,1864,
5366,True,60,80,RGB,1439,
5367,True,60,80,RGB,1699,
5368,True,60,80,RGB,1692,
5369,True,60,80,RGB,1324,
5370,True,60,80,RGB,4792,
5371,True,60,80,RGB,1418,
5372,True,60,80,RGB,1338,
5373,True,60,80,RGB,1320,
5374,True,60,80,RGB,1493,
5375,True,60,80,RGB,1279,
5376,True,60,80,RGB,1623,
5377,True,60,80,RGB,1543,
5378,True,60,80,RGB,1309,
5379,True,60,80,RGB,1400,
5380,True,60,80,RGB,1380,
5381,True,60,80,RGB,1652,
5382,True,60,80,RGB,1260,
5383,True,60,80,RGB,1372,
5384,True,60,80,RGB,1359,
5385,True,60,80,RGB,1632,
5386,True,60,80,RGB,1291,
5387,True,60,80,RGB,1316,
5388,True,60,80,RGB,1537,
5389,True,60,80,RGB,1887,
5390,True,60,80,RGB,1811,
5391,True,60,80,RGB,1904,
5392,True,60,80,RGB,904,
5393,True,60,80,RGB,1866,
5394,True,60,80,RGB,1731,
5395,True,60,80,RGB,1400,
5396,True,60,80,RGB,1407,
5397,True,60,80,RGB,1534,
5398,True,60,80,RGB,1450,
5399,True,60,80,RGB,1423,
5400,True,60,80,RGB,1521,
5401,True,60,80,RGB,1285,
5402,True,60,80,RGB,1438,
5403,True,60,80,RGB,1542,
5404,True,60,80,RGB,1475,
5405,True,60,80,RGB,1667,
5406,True,60,80,RGB,1468,
5407,True,60,80,RGB,1871,
5408,True,60,60,RGB,1700,
5409,True,60,80,RGB,1843,
5410,True,60,80,RGB,1325,
5411,True,60,80,RGB,1321,
5412,True,60,80,RGB,12306,
5413,True,60,80,RGB,14880,
5414,True,60,80,RGB,14026,
5415,True,60,80,RGB,13603,
5416,True,60,80,RGB,13017,
5417,True,60,80,RGB,10588,
5418,True,60,80,RGB,12414,
5419,True,60,80,RGB,14177,
5420,True,60,80,RGB,14640,
5421,True,60,80,RGB,14124,
5422,True,60,80,RGB,13978,
5423,True,60,80,RGB,13707,
5424,True,60,80,RGB,25916,
5425,True,60,80,RGB,15541,
5426,True,60,80,RGB,16487,
5427,True,60,80,RGB,13386,
5428,True,60,80,RGB,13069,
5429,True,60,80,RGB,2560,
5430,True,60,80,RGB,15433,
5431,True,60,80,RGB,14773,
5432,True,60,80,RGB,2526,
5433,True,60,80,RGB,13320,
5434,True,60,80,RGB,2443,
5435,True,60,80,RGB,1374,
5436,True,60,80,RGB,1097,
5437,True,60,80,RGB,1564,
5438,True,60,80,RGB,10260,
5439,True,60,80,RGB,2633,
5440,True,60,80,RGB,1909,
5441,True,60,80,RGB,15905,
5442,True,60,80,RGB,14483,
5443,True,60,80,RGB,2691,
5444,True,60,80,RGB,15185,
5445,True,60,80,RGB,13540,
5446,True,60,80,RGB,2543,
5447,True,60,80,RGB,17052,
5448,True,60,80,RGB,2010,
5449,True,60,80,RGB,2091,
5450,True,60,80,RGB,12010,
5451,True,60,80,RGB,1878,
5453,True,60,80,RGB,1231,
5454,True,60,80,RGB,1666,
5455,True,60,80,RGB,1939,
5456,True,60,80,RGB,1478,
5457,True,60,80,RGB,20095,
5458,True,60,80,RGB,12827,
5459,True,60,80,RGB,1910,
5460,True,60,80,RGB,2152,
5461,True,60,80,RGB,14561,
5462,True,60,80,RGB,2033,
5463,True,60,80,RGB,2315,
5464,True,60,80,RGB,1508,
5465,True,60,80,RGB,1574,
5466,True,60,80,RGB,2948,
5467,True,60,80,RGB,1841,
5468,True,60,80,RGB,15068,
5469,True,60,80,RGB,14580,
5470,True,60,80,RGB,1427,
5471,True,60,80,RGB,15455,
5472,True,60,80,RGB,17205,
5473,True,60,80,RGB,1827,
5474,True,60,80,RGB,14583,
5475,True,60,80,RGB,13435,
5476,True,60,80,RGB,15241,
5477,True,60,80,RGB,2458,
5478,True,60,80,RGB,2067,
5479,True,60,80,RGB,1717,
5480,True,60,80,RGB,1861,
5481,True,60,80,RGB,2127,
5482,True,60,80,RGB,1980,
5483,True,60,80,RGB,14080,
5484,True,60,80,RGB,14229,
5485,True,60,80,RGB,3630,
5486,True,60,80,RGB,15283,
5487,True,60,80,RGB,18298,
5488,True,60,80,RGB,17678,
5489,True,60,80,RGB,23575,
5490,True,60,80,RGB,20894,
5491,True,60,80,RGB,20712,
5492,True,60,80,RGB,21643,
5493,True,60,80,RGB,21805,
5494,True,60,80,RGB,20991,
5495,True,60,80,RGB,20252,
5496,True,60,80,RGB,21420,
5497,True,60,80,RGB,22644,
5498,True,60,80,RGB,22205,
5499,True,60,80,RGB,20805,
5500,True,60,80,RGB,22077,
5501,True,60,80,RGB,21244,
5502,True,60,80,RGB,22207,
5503,True,60,80,RGB,21359,
5504,True,60,80,RGB,23792,
5505,True,60,80,RGB,18689,
5506,True,60,80,RGB,2128,
5507,True,60,80,RGB,1918,
5513,True,60,80,RGB,20505,
5514,True,60,80,RGB,20184,
5515,True,60,80,RGB,19142,
5516,True,60,80,RGB,19909,
5519,True,60,80,RGB,16212,
5520,True,60,80,RGB,21033,
5525,True,60,80,RGB,13570,
5527,True,60,80,RGB,18313,
5530,True,60,80,RGB,1364,
5531,True,60,80,RGB,15512,
5532,True,60,80,RGB,15412,
5533,True,60,80,RGB,15983,
5534,True,60,80,RGB,15242,
5535,True,60,80,RGB,23735,
5536,True,60,80,RGB,2592,
5537,True,60,80,RGB,2495,
5538,True,60,80,RGB,21837,
5539,True,60,80,RGB,16961,
5540,True,60,80,RGB,22104,
5541,True,60,80,RGB,22213,
5542,True,60,80,RGB,14927,
5543,True,60,80,RGB,2009,
5544,True,60,80,RGB,1661,
5545,True,60,80,RGB,16291,
5546,True,60,80,RGB,2445,
5547,True,60,80,RGB,2104,
5556,True,60,80,RGB,27331,
5558,True,60,80,RGB,25954,
5559,True,60,80,RGB,19629,
5560,True,60,80,RGB,19860,
5565,True,60,80,RGB,27428,
5566,True,60,80,RGB,21592,
5567,True,60,80,RGB,16417,
5568,True,60,80,RGB,2194,
5569,True,60,80,RGB,3461,
5570,True,60,80,RGB,19600,
5571,True,60,80,RGB,21765,
5572,True,60,80,RGB,2506,
5573,True,60,80,RGB,1891,
5574,True,60,80,RGB,2663,
5575,True,60,80,RGB,12596,
5576,True,60,80,RGB,14136,
5577,True,60,80,RGB,2049,
5578,True,60,80,RGB,12891,
5579,True,60,80,RGB,1633,
5580,True,60,80,RGB,13295,
5581,True,60,80,RGB,16506,
5582,True,60,80,RGB,3367,
5583,True,60,80,RGB,12787,
5584,True,60,80,RGB,2137,
5585,True,60,80,RGB,1671,
5586,True,60,80,RGB,1597,
5588,True,60,80,RGB,14822,
5589,True,60,80,RGB,2139,
5590,True,60,80,RGB,14353,
5593,True,60,80,RGB,17725,
5594,True,60,80,RGB,2396,
5595,True,60,80,RGB,1559,
5599,True,60,80,RGB,2932,
5600,True,60,80,RGB,1603,
5601,True,60,80,RGB,14077,
5602,True,60,80,RGB,11697,
5603,True,60,80,RGB,12472,
5604,True,60,80,RGB,2243,
5605,True,60,80,RGB,11592,
5606,True,60,80,RGB,14836,
5608,True,60,80,RGB,1851,
5609,True,60,80,RGB,3627,
5610,True,60,80,RGB,2011,
5611,True,60,80,RGB,12761,
5614,True,60,80,RGB,1533,
5615,True,60,80,RGB,1609,
5616,True,60,80,RGB,14753,
5617,True,60,80,RGB,1442,
5618,True,60,80,RGB,1815,
5619,True,60,80,RGB,15728,
5620,True,60,80,RGB,15789,
5621,True,60,80,RGB,2054,
5622,True,60,80,RGB,2255,
5623,True,60,80,RGB,22838,
5625,True,60,80,RGB,1515,
5627,True,60,80,RGB,13660,
5628,True,60,80,RGB,15083,
5629,True,60,80,RGB,1938,
5630,True,60,80,RGB,1957,
5631,True,60,80,RGB,13319,
5635,True,60,80,RGB,2244,
5638,True,60,80,RGB,1587,
5641,True,60,80,RGB,22196,
5646,True,60,80,RGB,1675,
5647,True,60,80,RGB,1908,
5654,True,60,80,RGB,16756,
5658,True,60,80,RGB,20726,
5659,True,60,80,RGB,1558,
5660,True,60,80,RGB,26115,
5661,True,60,80,RGB,26011,
5662,True,60,80,RGB,22337,
5664,True,60,80,RGB,24690,
5665,True,60,80,RGB,11554,
5666,True,60,80,RGB,22703,
5667,True,60,80,RGB,18417,
5668,True,60,80,RGB,24749,
5669,True,60,80,RGB,23224,
5670,True,60,80,RGB,23439,
5671,True,60,80,RGB,25257,
5672,True,60,80,RGB,23905,
5673,True,60,80,RGB,13547,
5674,True,60,80,RGB,20108,
5675,True,60,80,RGB,1481,
5676,True,60,80,RGB,21969,
5677,True,60,80,RGB,19718,
5678,True,60,80,RGB,13945,
5679,True,60,80,RGB,19980,
5680,True,60,80,RGB,19467,
5681,True,60,80,RGB,20169,
5682,True,60,80,RGB,20915,
5683,True,60,80,RGB,1497,
5684,True,60,80,RGB,20760,
5685,True,60,80,RGB,1556,
5686,True,60,80,RGB,19496,
5687,True,60,80,RGB,21260,
5688,True,60,80,RGB,1654,
5689,True,60,80,RGB,19293,
5690,True,60,80,RGB,15287,
5691,True,60,80,RGB,21594,
5692,True,60,80,RGB,19714,
5693,True,60,80,RGB,1456,
5694,True,60,80,RGB,1581,
5696,True,60,80,RGB,1581,
5697,True,60,80,RGB,14520,
5698,True,60,80,RGB,21407,
5699,True,60,80,RGB,19172,
5700,True,60,80,RGB,15322,
5701,True,60,80,RGB,19773,
5702,True,60,80,RGB,19672,
5703,True,60,80,RGB,19060,
5704,True,60,80,RGB,1585,
5705,True,60,80,RGB,12858,
5706,True,60,80,RGB,18566,
5707,True,60,80,RGB,20262,
5709,True,60,80,RGB,2136,
5710,True,60,80,RGB,20160,
5712,True,60,80,RGB,19447,
5714,True,60,80,RGB,1942,
5716,True,60,80,RGB,2159,
5717,True,60,80,RGB,1459,
5718,True,60,80,RGB,1961,
5719,True,60,80,RGB,25235,
5720,True,60,80,RGB,16488,
5721,True,60,80,RGB,1441,
5722,True,60,80,RGB,1604,
5723,True,60,80,RGB,12659,
5724,True,60,80,RGB,1610,
5725,True,60,80,RGB,20805,
5726,True,60,80,RGB,2365,
5727,True,60,80,RGB,15861,
5728,True,60,80,RGB,21515,
5729,True,60,80,RGB,20251,
5730,True,60,80,RGB,21542,
5731,True,60,80,RGB,20193,
5734,True,60,80,RGB,2057,
5735,True,60,80,RGB,14022,
5737,True,60,80,RGB,21806,
5739,True,60,80,RGB,22217,
5740,True,60,80,RGB,2111,
5741,True,60,80,RGB,20574,
5742,True,60,80,RGB,20517,
5743,True,60,80,RGB,1229,
5744,True,60,80,RGB,20076,
5745,True,60,80,RGB,1465,
5746,True,60,80,RGB,1466,
5747,True,60,80,RGB,20930,
5748,True,60,80,RGB,1521,
5749,True,60,80,RGB,22834,
5750,True,60,80,RGB,26552,
5751,True,60,80,RGB,25910,
5752,True,60,80,RGB,23306,
5754,True,60,80,RGB,20952,
5755,True,60,80,RGB,24780,
5757,True,60,80,RGB,25863,
5758,True,60,80,RGB,29672,
5759,True,60,80,RGB,18703,
5760,True,60,80,RGB,24917,
5761,True,60,80,RGB,16659,
5762,True,60,80,RGB,23392,
5763,True,60,80,RGB,23655,
5764,True,60,80,RGB,23272,
5765,True,60,80,RGB,23165,
5766,True,60,80,RGB,22881,
5767,True,60,80,RGB,23511,
5768,True,60,80,RGB,21416,
5769,True,60,80,RGB,27900,
5770,True,60,80,RGB,24129,
5771,True,60,80,RGB,22796,
5772,True,60,80,RGB,27415,
5773,True,60,80,RGB,23118,
5774,True,60,80,RGB,27123,
5775,True,60,80,RGB,26434,
5776,True,60,80,RGB,27477,
5777,True,60,80,RGB,26030,
5778,True,60,80,RGB,27063,
5780,True,60,80,RGB,27330,
5781,True,60,80,RGB,18455,
5782,True,60,80,RGB,25893,
5784,True,60,80,RGB,3862,
5785,True,60,80,RGB,26289,
5787,True,60,80,RGB,26608,
5788,True,60,80,RGB,21967,
5789,True,60,80,RGB,21763,
5790,True,60,80,RGB,23119,
5791,True,60,80,RGB,26587,
5792,True,60,80,RGB,30825,
5793,True,60,80,RGB,23920,
5794,True,60,80,RGB,26414,
5795,True,60,80,RGB,26180,
5796,True,60,80,RGB,24164,
5797,True,60,80,RGB,25882,
5798,True,60,80,RGB,24938,
5799,True,60,80,RGB,26703,
5800,True,60,80,RGB,26567,
5801,True,60,80,RGB,26650,
5802,True,60,80,RGB,24697,
5803,True,60,80,RGB,25266,
5804,True,60,80,RGB,21828,
5805,True,60,80,RGB,23552,
5806,True,60,80,RGB,23996,
5807,True,60,80,RGB,26385,
5808,True,60,80,RGB,1599,
5809,True,60,80,RGB,13729,
5810,True,60,80,RGB,21994,
5811,True,60,80,RGB,21950,
5812,True,60,80,RGB,23441,
5813,True,60,80,RGB,18445,
5814,True,60,80,RGB,24924,
5815,True,60,80,RGB,24569,
5816,True,60,80,RGB,25680,
5817,True,60,80,RGB,26482,
5818,True,60,80,RGB,24184,
5819,True,60,80,RGB,19817,
5820,True,60,80,RGB,25214,
5821,True,60,80,RGB,24509,
5822,True,60,80,RGB,24719,
5823,True,60,80,RGB,27226,
5824,True,60,80,RGB,24417,
5825,True,60,80,RGB,26737,
5826,True,60,80,RGB,25714,
5827,True,60,80,RGB,25287,
5828,True,60,80,RGB,27766,
5829,True,60,80,RGB,29897,
5830,True,60,80,RGB,25287,
5831,True,60,80,RGB,21480,
5832,True,60,80,RGB,25054,
5833,True,60,80,RGB,2119,
5834,True,60,80,RGB,28935,
5835,True,60,80,RGB,26634,
5836,True,60,80,RGB,23716,
5837,True,60,80,RGB,28930,
5838,True,60,80,RGB,24633,
5839,True,60,80,RGB,20460,
5840,True,60,80,RGB,21132,
5841,True,60,80,RGB,27605,
5842,True,60,80,RGB,25165,
5843,True,60,80,RGB,20279,
5844,True,60,80,RGB,22811,
5845,True,60,80,RGB,15740,
5846,True,60,80,RGB,24753,
5847,True,60,80,RGB,25414,
5848,True,60,80,RGB,23995,
5849,True,60,80,RGB,17189,
5850,True,60,80,RGB,1147,
5851,True,60,80,RGB,25604,
5852,True,60,80,RGB,26784,
5853,True,60,80,RGB,24479,
5854,True,60,80,RGB,22743,
5855,True,60,80,RGB,22719,
5856,True,60,80,RGB,20761,
5857,True,60,80,RGB,1348,
5858,True,60,80,RGB,16307,
5859,True,60,80,RGB,25279,
5860,True,60,80,RGB,19016,
5861,True,60,80,RGB,23132,
5862,True,60,80,RGB,24423,
5863,True,60,80,RGB,25050,
5864,True,60,80,RGB,20971,
5865,True,60,80,RGB,25033,
5866,True,60,80,RGB,20333,
5867,True,60,80,RGB,26572,
5868,True,60,80,RGB,19191,
5869,True,60,80,RGB,16216,
5870,True,60,80,RGB,21456,
5871,True,60,80,RGB,3063,
5873,True,60,80,RGB,21480,
5874,True,60,80,RGB,21271,
5875,True,60,80,RGB,20716,
5876,True,60,80,RGB,21279,
5877,True,60,80,RGB,21629,
5878,True,60,80,RGB,19770,
5879,True,60,80,RGB,21264,
5881,True,60,80,RGB,22045,
5882,True,60,80,RGB,21314,
5883,True,60,80,RGB,20878,
5884,True,60,80,RGB,23827,
5885,True,60,80,RGB,28397,
5886,True,60,80,RGB,28781,
5887,True,60,80,RGB,28991,
5888,True,60,80,RGB,1955,
5889,True,60,80,RGB,17320,
5890,True,60,80,RGB,23873,
5891,True,60,80,RGB,27329,
5892,True,60,80,RGB,22515,
5893,True,60,80,RGB,22539,
5894,True,60,80,RGB,26805,
5895,True,60,80,RGB,1394,
5896,True,60,80,RGB,2874,
5897,True,60,80,RGB,4583,
5898,True,60,80,RGB,4718,
5899,True,60,80,RGB,22134,
5900,True,60,80,RGB,1695,
5901,True,60,80,RGB,1764,
5902,True,60,80,RGB,1873,
5903,True,60,80,RGB,21198,
5904,True,60,80,RGB,4157,
5905,True,60,80,RGB,1479,
5906,True,60,80,RGB,1553,
5907,True,60,80,RGB,28160,
5908,True,60,80,RGB,20847,
5909,True,60,80,RGB,3360,
5910,True,60,80,RGB,19647,
5911,True,60,80,RGB,20422,
5912,True,60,80,RGB,20352,
5915,True,60,80,RGB,18321,
5916,True,60,80,RGB,21526,
5917,True,60,80,RGB,19148,
5919,True,60,80,RGB,3566,
5920,True,60,80,RGB,3783,
5921,True,60,80,RGB,18381,
5922,True,60,80,RGB,4484,
5923,True,60,80,RGB,3509,
5924,True,60,80,RGB,18848,
5925,True,60,80,RGB,15234,
5926,True,60,80,RGB,20053,
5927,True,60,80,RGB,19186,
